,Municipality,Province,Season,Crop,Area,Production
3777,3,270,1,5,89.0,832.0
3778,3,270,1,7,22.0,13.0
3779,3,270,1,9,169.0,2027.0
3780,3,270,1,10,306.0,4829.0
3781,3,270,3,11,4035.0,4968.0
3782,3,270,4,0,2284.0,33108.0
3783,3,270,4,2,407.0,6525.0
3784,3,270,5,11,85627.0,160882.0
3785,3,270,0,11,3272.0,2652.0
3786,3,270,1,5,55.0,472.0
3787,3,270,1,7,28.0,20.0
3788,3,270,1,9,104.0,1336.0
3789,3,270,1,10,294.0,4666.0
3790,3,270,3,11,4953.0,7657.0
3791,3,270,4,0,1967.0,30478.0
3792,3,270,4,2,404.0,4278.0
3793,3,270,5,11,72092.0,165955.0
3794,3,270,0,11,3267.0,3282.0
3795,3,270,1,5,54.0,555.0
3796,3,270,1,7,29.0,117.0
3797,3,270,1,9,71.0,912.0
3798,3,270,1,10,277.0,4397.0
3799,3,270,3,11,4663.0,7233.0
3800,3,270,4,0,1845.0,28588.0
3801,3,270,4,2,474.0,3098.0
3802,3,270,5,11,86181.0,178210.0
3803,3,270,0,11,3396.0,4569.0
3804,3,270,1,5,53.0,577.0
3805,3,270,1,7,25.0,63.0
3806,3,270,1,9,73.0,939.0
3807,3,270,1,10,255.0,4047.0
3808,3,270,3,11,4632.0,7242.0
3809,3,270,4,0,2236.0,34646.0
3810,3,270,5,11,83865.0,164739.0
3811,3,278,0,11,52303.0,38310.0
3812,3,278,1,5,6445.0,48996.0
3813,3,278,1,7,400.0,248.0
3814,3,278,3,11,20849.0,27883.0
3815,3,278,4,2,1866.0,12892.0
3816,3,278,5,11,104645.0,108106.0
3817,3,278,0,11,47321.0,42284.0
3818,3,278,1,5,5313.0,46994.0
3819,3,278,1,7,313.0,194.0
3820,3,278,3,11,21860.0,43305.0
3821,3,278,4,0,3342.0,43192.0
3822,3,278,4,2,1875.0,18578000.0
3823,3,278,5,11,104737.0,139738.0
3824,3,278,0,11,34903.0,41783.0
3825,3,278,1,5,4842.0,27435.0
3826,3,278,1,7,302.0,187.0
3827,3,278,3,11,31307.0,51066.0
3828,3,278,4,0,2785.0,35978.0
3829,3,278,4,2,1973.0,14462000.0
3830,3,278,5,11,103004.0,147321.0
3831,3,278,0,11,31958.0,39817.0
3832,3,278,1,5,4559.0,48442.0
3833,3,278,1,7,355.0,220.0
3834,3,278,3,11,44053.0,88127.0
3835,3,278,4,0,2656.0,34308.0
3836,3,278,4,2,2072.0,15504000.0
3837,3,278,5,11,102850.0,141287.0
3838,3,278,0,11,28748.0,28186.0
3839,3,278,1,5,3646.0,38726.0
3840,3,278,1,7,317.0,197.0
3841,3,278,3,11,44836.0,97006.0
3842,3,278,4,0,2690.0,34747.0
3843,3,278,4,2,2091.0,23123000.0
3844,3,278,5,11,98378.0,139064.0
3845,3,278,0,11,28235.0,26504.0
3846,3,278,1,5,3459.0,32223.0
3847,3,278,1,7,287.0,178.0
3848,3,278,3,11,44981.0,75907.0
3849,3,278,4,0,2847.0,36779.0
3850,3,278,4,2,2101.0,22559000.0
3851,3,278,4,9,295.0,2988.0
3852,3,278,4,10,426.0,7923.0
3853,3,278,5,11,95669.0,142919.0
3854,3,278,0,11,28029.0,30147.0
3855,3,278,1,5,3351.0,28204.0
3856,3,278,1,7,260.0,161.0
3857,3,278,3,11,39805.0,79105.0
3858,3,278,4,0,2863.0,36986.0
3859,3,278,4,2,2343.0,19029000.0
3860,3,278,4,9,1363.0,14130.0
3861,3,278,4,10,432.0,8051.0
3862,3,278,5,11,97142.0,147425.0
3863,3,278,0,11,28014.0,11482.0
3864,3,278,1,5,3335.0,18463.0
3865,3,278,3,11,24210.0,63293.0
3866,3,278,4,2,2026.0,57405000.0
3867,3,278,5,11,93947.0,146500.0
3868,3,278,0,11,12256.0,15507.0
3869,3,278,1,5,3322.0,45923.0
3870,3,278,1,7,171.0,106.0
3871,3,278,3,11,32020.0,64501.0
3872,3,278,4,0,2472.0,31923.0
3873,3,278,5,11,80078.0,131306.0
3874,3,278,0,11,16532.0,14828.0
3875,3,278,1,5,3401.0,49780.0
3876,3,278,1,7,149.0,93.0
3877,3,278,3,11,29985.0,66485.0
3878,3,278,4,0,2422.0,31304.0
3879,3,278,4,2,1479.0,13771000.0
3880,3,278,5,11,43658.0,56663.0
3881,3,278,0,11,14686.0,16767.0
3882,3,278,1,5,3616.0,54942.0
3883,3,278,1,7,292.0,181.0
3884,3,278,3,11,34128.0,97160.0
3885,3,278,4,0,2845.0,36767.0
3886,3,278,4,2,1466.0,13951000.0
3887,3,278,5,11,69425.0,104504.0
3888,3,278,0,11,14055.0,17151.0
3889,3,278,1,5,3449.0,52748.0
3890,3,278,1,7,198.0,122.0
3891,3,278,2,1,1196.0,725.0
3892,3,278,3,11,35868.0,92515.0
3893,3,278,4,0,2903.0,39046.0
3894,3,278,4,2,1534.0,22786000.0
3895,3,278,5,11,72315.0,118305.0
3896,3,278,0,11,13757.0,11950.0
3897,3,278,1,5,3077.0,44012.0
3898,3,278,1,7,208.0,129.0
3899,3,278,2,0,2530.0,33101.0
3900,3,278,3,11,34853.0,88386.0
3901,3,278,4,0,2530.0,33101.0
3902,3,278,4,2,1548.0,7273000.0
3903,3,278,5,11,69798.0,127917.0
3904,3,278,0,11,14012.0,23004.0
3905,3,278,1,5,3359.0,51505.0
3906,3,278,1,7,217.0,134.0
3907,3,278,2,0,2597.0,34169.0
3908,3,278,3,11,35022.0,96010.0
3909,3,278,4,0,2597.0,34169.0
3910,3,278,4,2,1548.0,7273000.0
3911,3,278,5,11,69839.0,161411.0
3912,3,278,0,11,13835.0,18773.0
3913,3,278,1,5,3843.0,31855.0
3914,3,278,1,7,241.0,172.0
3915,3,278,1,9,2224.0,30197.0
3916,3,278,1,10,451.0,10020.0
3917,3,278,3,11,34899.0,93425.0
3918,3,278,4,0,2616.0,37736.0
3919,3,278,4,2,1430.0,8496.0
3920,3,278,5,11,73996.0,123666.0
3921,3,278,0,11,13284.0,10189.0
3922,3,278,1,5,3987.0,25533.0
3923,3,278,1,7,246.0,197.0
3924,3,278,1,9,2269.0,26592.0
3925,3,278,1,10,403.0,9033.0
3926,3,278,3,11,36866.0,85371.0
3927,3,278,4,0,2736.0,39771.0
3928,3,278,4,2,1435.0,7425.0
3929,3,278,5,11,66688.0,142467.0
3930,3,278,0,11,13511.0,15175.0
3931,3,278,1,5,3912.0,27363.0
3932,3,278,1,7,245.0,889.0
3933,3,278,1,9,2263.0,26522.0
3934,3,278,1,10,398.0,8921.0
3935,3,278,3,11,36808.0,107079.0
3936,3,278,4,0,3081.0,44786.0
3937,3,278,4,2,1253.0,12547.0
3938,3,278,5,11,71020.0,152006.0
3939,3,278,0,11,9246.0,13988.0
3940,3,278,1,5,5006.0,49501.0
3941,3,278,1,7,246.0,713.0
3942,3,278,1,9,2300.0,26967.0
3943,3,278,1,10,346.0,7755.0
3944,3,278,3,11,36661.0,106170.0
3945,3,278,4,0,2961.0,43041.0
3946,3,278,5,11,67720.0,140739.0
3947,3,279,0,11,1121.0,1450.0
3948,3,279,1,5,69.0,969.0
3949,3,279,1,7,43.0,27.0
3950,3,279,3,11,7063.0,14486.0
3951,3,279,4,0,380.0,4907.0
3952,3,279,5,11,10982.0,18335.0
3953,3,279,0,11,1421.0,1257.0
3954,3,279,1,5,67.0,649.0
3955,3,279,1,7,40.0,25.0
3956,3,279,3,11,7667.0,17580.0
3957,3,279,4,0,500.0,6462.0
3958,3,279,4,2,196.0,1800000.0
3959,3,279,5,11,14195.0,18372.0
3960,3,279,0,11,1984.0,3510.0
3961,3,279,1,5,139.0,1526.0
3962,3,279,1,7,34.0,21.0
3963,3,279,3,11,7890.0,17618.0
3964,3,279,4,0,420.0,5428.0
3965,3,279,4,2,198.0,1882000.0
3966,3,279,5,11,15281.0,25047.0
3967,3,279,0,11,1250.0,823.0
3968,3,279,1,5,145.0,1562.0
3969,3,279,1,7,48.0,30.0
3970,3,279,2,1,192.0,111.0
3971,3,279,3,11,7960.0,15880.0
3972,3,279,4,0,455.0,6334.0
3973,3,279,4,2,201.0,2975000.0
3974,3,279,5,11,20255.0,35593.0
3975,3,279,0,11,1132.0,1013.0
3976,3,279,1,5,60.0,656.0
3977,3,279,1,7,45.0,28.0
3978,3,279,2,0,500.0,6628.0
3979,3,279,3,11,7960.0,16660.0
3980,3,279,4,0,500.0,6628.0
3981,3,279,4,2,251.0,1166000.0
3982,3,279,5,11,18715.0,38478.0
3983,3,279,0,11,1120.0,2212.0
3984,3,279,1,5,51.0,512.0
3985,3,279,1,7,58.0,36.0
3986,3,279,2,0,563.0,7530.0
3987,3,279,3,11,8020.0,19833.0
3988,3,279,4,0,563.0,7530.0
3989,3,279,4,2,251.0,1166000.0
3990,3,279,5,11,20193.0,48564.0
3991,3,279,0,11,1211.0,1480.0
3992,3,279,1,5,47.0,436.0
3993,3,279,1,7,60.0,42.0
3994,3,279,1,9,1638.0,21122.0
3995,3,279,1,10,40.0,611.0
3996,3,279,3,11,8050.0,23417.0
3997,3,279,4,0,551.0,7912.0
3998,3,279,4,2,208.0,1314.0
3999,3,279,5,11,20500.0,40122.0
4000,3,279,0,11,1200.0,1169.0
4001,3,279,1,5,50.0,428.0
4002,3,279,1,7,60.0,42.0
4003,3,279,1,9,1454.0,14315.0
4004,3,279,1,10,46.0,769.0
4005,3,279,3,11,8040.0,19095.0
4006,3,279,4,0,558.0,8722.0
4007,3,279,4,2,210.0,1630.0
4008,3,279,5,11,20348.0,48404.0
4009,3,279,0,11,895.0,1181.0
4010,3,279,1,5,46.0,473.0
4011,3,279,1,7,64.0,228.0
4012,3,279,1,9,1689.0,16628.0
4013,3,279,1,10,53.0,887.0
4014,3,279,3,11,7990.0,23626.0
4015,3,279,4,0,610.0,9534.0
4016,3,279,4,2,210.0,1727.0
4017,3,279,5,11,20343.0,44745.0
4018,3,279,0,11,845.0,1208.0
4019,3,279,1,5,42.0,458.0
4020,3,279,1,7,66.0,167.0
4021,3,279,1,9,1751.0,17256.0
4022,3,279,1,10,56.0,937.0
4023,3,279,3,11,7967.0,23766.0
4024,3,279,4,0,715.0,11175.0
4025,3,279,5,11,20398.0,39782.0
4026,3,292,0,11,10354.0,7833.0
4027,3,292,1,5,2093.0,28710.0
4028,3,292,1,7,10585.0,9222.0
4029,3,292,3,11,160.0,192.0
4030,3,292,4,2,370.0,1672.0
4031,3,292,5,11,110191.0,110704.0
4032,3,292,0,11,11471.0,13492.0
4033,3,292,1,5,2023.0,17668.0
4034,3,292,1,7,10561.0,8038.0
4035,3,292,3,11,1319.0,1515.0
4036,3,292,4,0,1687.0,22634.0
4037,3,292,4,2,370.0,1603000.0
4038,3,292,5,11,99094.0,139145.0
4039,3,292,0,11,11471.0,13905.0
4040,3,292,1,5,2023.0,23549.0
4041,3,292,1,7,10561.0,8219.0
4042,3,292,3,11,1481.0,3286.0
4043,3,292,4,0,1687.0,22635.0
4044,3,292,4,2,122.0,600000.0
4045,3,292,5,11,101518.0,153253.0
4046,3,292,0,11,11498.0,12962.0
4047,3,292,1,5,2012.0,26182.0
4048,3,292,1,7,10622.0,8505.0
4049,3,292,3,11,1559.0,1713.0
4050,3,292,4,0,1700.0,22817.0
4051,3,292,4,2,391.0,1440000.0
4052,3,292,5,11,112691.0,168993.0
4053,3,292,0,11,11507.0,11107.0
4054,3,292,1,5,2003.0,21717.0
4055,3,292,1,7,10206.0,7952.0
4056,3,292,3,11,1580.0,2048.0
4057,3,292,4,0,1703.0,22866.0
4058,3,292,4,2,396.0,3038000.0
4059,3,292,5,11,111755.0,162309.0
4060,3,292,0,11,11542.0,13203.0
4061,3,292,1,5,1997.0,24007.0
4062,3,292,1,7,10646.0,8373.0
4063,3,292,3,11,1747.0,2361.0
4064,3,292,4,0,1711.0,23806.0
4065,3,292,4,2,402.0,1921000.0
4066,3,292,4,9,898.0,8816.0
4067,3,292,4,10,509.0,7773.0
4068,3,292,5,11,112663.0,172850.0
4069,3,292,0,11,10451.0,12052.0
4070,3,292,1,5,1951.0,23390.0
4071,3,292,1,7,10730.0,8457.0
4072,3,292,3,11,1764.0,2049.0
4073,3,292,4,0,1731.0,24204.0
4074,3,292,4,2,408.0,1595000.0
4075,3,292,4,9,906.0,8966.0
4076,3,292,4,10,577.0,7921.0
4077,3,292,5,11,119704.0,167676.0
4078,3,292,0,11,10477.0,10152.0
4079,3,292,1,5,1989.0,14078.0
4080,3,292,3,11,1824.0,2135.0
4081,3,292,4,2,416.0,3830000.0
4082,3,292,5,11,116951.0,171521.0
4083,3,292,0,11,10498.0,12339.0
4084,3,292,1,5,1036.0,13248.0
4085,3,292,1,7,10782.0,8473.0
4086,3,292,3,11,1780.0,2021.0
4087,3,292,4,0,1778.0,24742.0
4088,3,292,5,11,114930.0,170915.0
4089,3,292,0,11,10498.0,13150.0
4090,3,292,1,5,1866.0,20067.0
4091,3,292,1,7,10782.0,8473.0
4092,3,292,3,11,1709.0,1985.0
4093,3,292,4,0,1842.0,26153.0
4094,3,292,4,2,394.0,2057000.0
4095,3,292,5,11,111966.0,164323.0
4096,3,292,0,11,10465.0,13524.0
4097,3,292,1,5,1711.0,18783.0
4098,3,292,1,7,10782.0,8465.0
4099,3,292,3,11,1648.0,2186.0
4100,3,292,4,0,1879.0,26303.0
4101,3,292,4,2,385.0,2713000.0
4102,3,292,5,11,110593.0,174753.0
4103,3,292,0,11,10465.0,13415.0
4104,3,292,1,5,1711.0,19011.0
4105,3,292,1,7,10582.0,8328.0
4106,3,292,2,1,699.0,406.0
4107,3,292,3,11,2057.0,2390.0
4108,3,292,4,0,1842.0,25858.0
4109,3,292,4,2,435.0,1366000.0
4110,3,292,5,11,113375.0,173493.0
4111,3,292,0,11,10891.0,14104.0
4112,3,292,1,5,1744.0,17610.0
4113,3,292,1,7,10607.0,8348.0
4114,3,292,2,0,1936.0,27311.0
4115,3,292,3,11,2083.0,3011.0
4116,3,292,4,0,1936.0,27311.0
4117,3,292,4,2,451.0,2850000.0
4118,3,292,5,11,111539.0,232902.0
4119,3,292,0,11,10991.0,15825.0
4120,3,292,1,5,1757.0,16734.0
4121,3,292,1,7,10230.0,8076.0
4122,3,292,2,0,1934.0,27253.0
4123,3,292,3,11,2058.0,5304.0
4124,3,292,4,0,1934.0,27253.0
4125,3,292,4,2,451.0,2850000.0
4126,3,292,5,11,113051.0,216219.0
4127,3,292,0,11,10876.0,14964.0
4128,3,292,1,5,1711.0,15865.0
4129,3,292,1,7,10269.0,9187.0
4130,3,292,1,9,1067.0,10617.0
4131,3,292,1,10,570.0,9801.0
4132,3,292,3,11,2237.0,3768.0
4133,3,292,4,0,1703.0,26772.0
4134,3,292,4,2,474.0,2472.0
4135,3,292,5,11,108452.0,155670.0
4136,3,292,0,11,9170.0,12544.0
4137,3,292,1,5,1713.0,14684.0
4138,3,292,1,7,10285.0,10354.0
4139,3,292,1,9,1094.0,10907.0
4140,3,292,1,10,556.0,9618.0
4141,3,292,3,11,1572.0,4661.0
4142,3,292,4,0,1813.0,29572.0
4143,3,292,4,2,466.0,2653.0
4144,3,292,5,11,117679.0,181966.0
4145,3,292,0,11,9103.0,12411.0
4146,3,292,1,5,1701.0,17473.0
4147,3,292,1,7,10601.0,23450.0
4148,3,292,1,9,1108.0,19143.0
4149,3,292,1,10,571.0,9991.0
4150,3,292,3,11,2256.0,4257.0
4151,3,292,4,0,1796.0,29294.0
4152,3,292,4,2,499.0,676.0
4153,3,292,5,11,118841.0,203249.0
4154,3,292,0,11,6829.0,9986.0
4155,3,292,1,5,1395.0,15205.0
4156,3,292,1,7,10375.0,37969.0
4157,3,292,1,9,1148.0,19843.0
4158,3,292,1,10,584.0,10219.0
4159,3,292,3,11,2334.0,3981.0
4160,3,292,4,0,1838.0,29980.0
4161,3,292,5,11,118833.0,204222.0
4162,3,294,0,11,7332.0,8936.0
4163,3,294,1,5,64.0,612.0
4164,3,294,1,7,5.0,3.0
4165,3,294,3,11,4552.0,2983.0
4166,3,294,4,2,432.0,1038.0
4167,3,294,5,11,61520.0,71060.0
4168,3,294,0,11,7400.0,7646.0
4169,3,294,1,5,65.0,568.0
4170,3,294,1,7,5.0,3.0
4171,3,294,3,11,3623.0,3811.0
4172,3,294,4,0,938.0,11896.0
4173,3,294,4,2,450.0,897000.0
4174,3,294,5,11,63930.0,106421.0
4175,3,294,0,11,5600.0,10546.0
4176,3,294,1,5,65.0,580.0
4177,3,294,1,7,10.0,6.0
4178,3,294,3,11,5000.0,6155.0
4179,3,294,4,0,900.0,11415.0
4180,3,294,4,2,465.0,3136000.0
4181,3,294,5,11,63400.0,107038.0
4182,3,294,0,11,7000.0,13411.0
4183,3,294,1,5,60.0,577.0
4184,3,294,1,7,8.0,4.0
4185,3,294,3,11,5200.0,8960.0
4186,3,294,4,0,950.0,12050.0
4187,3,294,4,2,470.0,1262000.0
4188,3,294,5,11,55600.0,122895.0
4189,3,294,0,11,6000.0,10804.0
4190,3,294,1,5,60.0,594.0
4191,3,294,1,7,12.0,7.0
4192,3,294,3,11,3191.0,5667.0
4193,3,294,4,0,950.0,12049.0
4194,3,294,4,2,472.0,1489000.0
4195,3,294,5,11,63500.0,145362.0
4196,3,294,0,11,7597.0,14389.0
4197,3,294,1,5,62.0,630.0
4198,3,294,1,7,12.0,7.0
4199,3,294,3,11,6100.0,12670.0
4200,3,294,4,0,952.0,12074.0
4201,3,294,4,2,474.0,2682000.0
4202,3,294,4,9,18.0,154.0
4203,3,294,4,10,48.0,710.0
4204,3,294,5,11,63958.0,141811.0
4205,3,294,0,11,4000.0,7360.0
4206,3,294,1,5,55.0,571.0
4207,3,294,1,7,12.0,7.0
4208,3,294,3,11,4500.0,1224.0
4209,3,294,4,0,965.0,12239.0
4210,3,294,4,2,480.0,1032000.0
4211,3,294,4,9,22.0,187.0
4212,3,294,4,10,60.0,887.0
4213,3,294,5,11,63900.0,128905.0
4214,3,294,0,11,6500.0,6230.0
4215,3,294,1,5,80.0,566.0
4216,3,294,3,11,6200.0,9368.0
4217,3,294,4,2,480.0,1421000.0
4218,3,294,5,11,61309.0,121010.0
4219,3,294,0,11,6500.0,11474.0
4220,3,294,1,5,80.0,816.0
4221,3,294,1,7,13.0,7.0
4222,3,294,3,11,4750.0,7686.0
4223,3,294,4,0,970.0,12302.0
4224,3,294,5,11,64100.0,101338.0
4225,3,294,0,11,5800.0,8971.0
4226,3,294,1,5,70.0,678.0
4227,3,294,1,7,13.0,7.0
4228,3,294,3,11,4826.0,7804.0
4229,3,294,4,0,1610.0,20419.0
4230,3,294,4,2,680.0,1519000.0
4231,3,294,5,11,63500.0,126660.0
4232,3,294,0,11,5900.0,8657.0
4233,3,294,1,5,75.0,823.0
4234,3,294,1,7,15.0,8.0
4235,3,294,3,11,5306.0,10973.0
4236,3,294,4,0,1254.0,15904.0
4237,3,294,4,2,699.0,766000.0
4238,3,294,5,11,65225.0,98940.0
4239,3,294,0,11,5243.0,8683.0
4240,3,294,1,5,61.0,657.0
4241,3,294,1,7,10.0,5.0
4242,3,294,2,1,29.0,17.0
4243,3,294,3,11,5768.0,9817.0
4244,3,294,4,0,1298.0,16614.0
4245,3,294,4,2,325.0,1276000.0
4246,3,294,5,11,65300.0,162218.0
4247,3,294,0,11,5064.0,8700.0
4248,3,294,1,5,65.0,710.0
4249,3,294,1,7,16.0,7.0
4250,3,294,2,0,1169.0,14872.0
4251,3,294,3,11,5968.0,6147.0
4252,3,294,4,0,1169.0,14872.0
4253,3,294,4,2,687.0,9816000.0
4254,3,294,5,11,64633.0,161518.0
4255,3,294,0,11,4451.0,7580.0
4256,3,294,1,5,61.0,613.0
4257,3,294,1,7,20.0,10.0
4258,3,294,2,0,1186.0,15105.0
4259,3,294,3,11,5980.0,12175.0
4260,3,294,4,0,1186.0,15105.0
4261,3,294,4,2,687.0,9816000.0
4262,3,294,5,11,63143.0,130832.0
4263,3,294,0,11,2240.0,4223.0
4264,3,294,1,5,66.0,612.0
4265,3,294,1,7,22.0,13.0
4266,3,294,1,9,82.0,732.0
4267,3,294,1,10,73.0,1151.0
4268,3,294,3,11,6578.0,12544.0
4269,3,294,4,0,1204.0,15607.0
4270,3,294,4,2,711.0,1469.0
4271,3,294,5,11,65617.0,182975.0
4272,3,294,0,11,2260.0,4148.0
4273,3,294,1,5,60.0,517.0
4274,3,294,1,7,22.0,13.0
4275,3,294,1,9,90.0,884.0
4276,3,294,1,10,80.0,1270.0
4277,3,294,3,11,6650.0,12874.0
4278,3,294,4,0,1284.0,17507.0
4279,3,294,4,2,717.0,2185.0
4280,3,294,5,11,69735.0,136279.0
4281,3,294,0,11,1255.0,1576.0
4282,3,294,1,5,65.0,668.0
4283,3,294,1,7,32.0,73.0
4284,3,294,1,9,95.0,933.0
4285,3,294,1,10,88.0,1397.0
4286,3,294,3,11,6850.0,13501.0
4287,3,294,4,0,1230.0,16771.0
4288,3,294,4,2,723.0,2429.0
4289,3,294,5,11,69394.0,138893.0
4290,3,294,0,11,982.0,1616.0
4291,3,294,1,5,55.0,600.0
4292,3,294,1,7,35.0,74.0
4293,3,294,1,9,95.0,934.0
4294,3,294,1,10,80.0,1270.0
4295,3,294,3,11,6895.0,11087.0
4296,3,294,4,0,1280.0,17453.0
4297,3,294,5,11,69525.0,130527.0
4298,3,321,0,11,31005.0,16292.0
4299,3,321,1,5,5225.0,52072.0
4300,3,321,1,7,770.0,400.0
4301,3,321,3,11,3730.0,3120.0
4302,3,321,4,2,260.0,1048.0
4303,3,321,5,11,57430.0,44832.0
4304,3,321,0,11,31872.0,28510.0
4305,3,321,1,5,3926.0,39338.0
4306,3,321,1,7,920.0,478.0
4307,3,321,3,11,3192.0,3414.0
4308,3,321,4,0,925.0,15236.0
4309,3,321,4,2,295.0,1820000.0
4310,3,321,5,11,60226.0,66081.0
4311,3,321,0,11,32802.0,22398.0
4312,3,321,1,5,4350.0,40674.0
4313,3,321,1,7,993.0,517.0
4314,3,321,3,11,6500.0,16962.0
4315,3,321,4,0,900.0,14745.0
4316,3,321,4,2,285.0,655000.0
4317,3,321,5,11,60314.0,71134.0
4318,3,321,0,11,29790.0,24281.0
4319,3,321,1,5,3025.0,23809.0
4320,3,321,1,7,1025.0,533.0
4321,3,321,3,11,7094.0,14680.0
4322,3,321,4,0,935.0,15370.0
4323,3,321,4,2,315.0,1732000.0
4324,3,321,5,11,59105.0,70645.0
4325,3,321,0,11,27526.0,22681.0
4326,3,321,1,5,2525.0,21072.0
4327,3,321,1,7,1045.0,543.0
4328,3,321,3,11,7200.0,11467.0
4329,3,321,4,0,1002.0,16527.0
4330,3,321,4,2,325.0,1722000.0
4331,3,321,5,11,56296.0,64595.0
4332,3,321,0,11,26827.0,29067.0
4333,3,321,1,5,2451.0,26312.0
4334,3,321,1,7,1065.0,554.0
4335,3,321,3,11,7800.0,15814.0
4336,3,321,4,0,945.0,15503.0
4337,3,321,4,2,330.0,1672000.0
4338,3,321,4,9,93.0,840.0
4339,3,321,4,10,340.0,5093.0
4340,3,321,5,11,57350.0,77089.0
4341,3,321,0,11,27658.0,24235.0
4342,3,321,1,5,2491.0,26316.0
4343,3,321,1,7,1085.0,564.0
4344,3,321,3,11,8000.0,13866.0
4345,3,321,4,0,848.0,13683.0
4346,3,321,4,2,335.0,1976000.0
4347,3,321,4,9,93.0,862.0
4348,3,321,4,10,405.0,6078.0
4349,3,321,5,11,59700.0,81227.0
4350,3,321,0,11,26393.0,22415.0
4351,3,321,1,5,2445.0,20828.0
4352,3,321,3,11,8110.0,15955.0
4353,3,321,4,2,344.0,2436000.0
4354,3,321,5,11,54496.0,69621.0
4355,3,321,0,11,26303.0,20301.0
4356,3,321,1,5,3071.0,29221.0
4357,3,321,1,7,967.0,503.0
4358,3,321,3,11,18588.0,35101.0
4359,3,321,4,0,846.0,14444.0
4360,3,321,5,11,64917.0,75161.0
4361,3,321,0,11,28316.0,26479.0
4362,3,321,1,5,4138.0,41783.0
4363,3,321,1,7,933.0,485.0
4364,3,321,3,11,18920.0,24574.0
4365,3,321,4,0,1166.0,18852.0
4366,3,321,4,2,401.0,2653000.0
4367,3,321,5,11,50971.0,61633.0
4368,3,321,0,11,28744.0,24649.0
4369,3,321,1,5,4953.0,57158.0
4370,3,321,1,7,624.0,324.0
4371,3,321,3,11,19313.0,33543.0
4372,3,321,4,0,1271.0,20165.0
4373,3,321,4,2,380.0,3453000.0
4374,3,321,5,11,60422.0,72843.0
4375,3,321,0,11,28265.0,23163.0
4376,3,321,1,5,4481.0,39842.0
4377,3,321,1,7,668.0,346.0
4378,3,321,2,1,3397.0,1617.0
4379,3,321,3,11,10551.0,25008.0
4380,3,321,4,0,1260.0,18657.0
4381,3,321,4,2,383.0,2468000.0
4382,3,321,5,11,54989.0,63960.0
4383,3,321,0,11,27619.0,26333.0
4384,3,321,1,5,4766.0,54186.0
4385,3,321,1,7,1055.0,549.0
4386,3,321,2,0,1298.0,20053.0
4387,3,321,3,11,16849.0,29136.0
4388,3,321,4,0,1298.0,20053.0
4389,3,321,4,2,380.0,4104000.0
4390,3,321,5,11,58548.0,102804.0
4391,3,321,0,11,24663.0,28902.0
4392,3,321,1,5,5803.0,51019.0
4393,3,321,1,7,768.0,399.0
4394,3,321,2,0,1386.0,20733.0
4395,3,321,3,11,17392.0,38470.0
4396,3,321,4,0,1386.0,20733.0
4397,3,321,4,2,380.0,4104000.0
4398,3,321,5,11,67368.0,125366.0
4399,3,321,0,11,20698.0,32540.0
4400,3,321,1,5,4300.0,46651.0
4401,3,321,1,7,925.0,512.0
4402,3,321,1,9,485.0,4547.0
4403,3,321,1,10,360.0,9609.0
4404,3,321,3,11,22644.0,55774.0
4405,3,321,4,0,1390.0,23604.0
4406,3,321,4,2,400.0,3118.0
4407,3,321,5,11,62725.0,97134.0
4408,3,321,0,11,21910.0,28393.0
4409,3,321,1,5,3884.0,33294.0
4410,3,321,1,7,935.0,613.0
4411,3,321,1,9,498.0,4774.0
4412,3,321,1,10,375.0,10049.0
4413,3,321,3,11,20960.0,51092.0
4414,3,321,4,0,1215.0,21848.0
4415,3,321,4,2,385.0,1666.0
4416,3,321,5,11,66580.0,101640.0
4417,3,321,0,11,21800.0,25856.0
4418,3,321,1,5,4205.0,56853.0
4419,3,321,1,7,930.0,2753.0
4420,3,321,1,9,503.0,4821.0
4421,3,321,1,10,360.0,9646.0
4422,3,321,3,11,23056.0,69796.0
4423,3,321,4,0,1239.0,22280.0
4424,3,321,4,2,414.0,2513.0
4425,3,321,5,11,64633.0,127450.0
4426,3,321,0,11,19867.0,31130.0
4427,3,321,1,5,4079.0,48411.0
4428,3,321,1,7,935.0,2230.0
4429,3,321,1,9,530.0,5086.0
4430,3,321,1,10,286.0,7663.0
4431,3,321,3,11,23065.0,62820.0
4432,3,321,4,0,1318.0,23700.0
4433,3,321,5,11,65450.0,119039.0
4434,3,344,0,11,18325.0,11793.0
4435,3,344,1,5,625.0,8455.0
4436,3,344,1,7,258.0,154.0
4437,3,344,3,11,3820.0,2121.0
4438,3,344,4,2,154.0,2072.0
4439,3,344,5,11,85239.0,74456.0
4440,3,344,0,11,18100.0,5844.0
4441,3,344,1,5,620.0,4617.0
4442,3,344,1,7,267.0,160.0
4443,3,344,3,11,8822.0,7094.0
4444,3,344,4,0,1110.0,14430.0
4445,3,344,4,2,167.0,937000.0
4446,3,344,5,11,74100.0,88195.0
4447,3,344,0,11,19125.0,16422.0
4448,3,344,1,5,670.0,4453.0
4449,3,344,1,7,265.0,159.0
4450,3,344,3,11,17523.0,16059.0
4451,3,344,4,0,1195.0,15535.0
4452,3,344,4,2,181.0,281000.0
4453,3,344,5,11,87750.0,105101.0
4454,3,344,0,11,19850.0,15228.0
4455,3,344,1,5,543.0,5565.0
4456,3,344,1,7,259.0,155.0
